username,profile_name,tweet_content,category,brand_name,hashtags,mentions,timestamp,retweets,likes
@AnkushBahuguna,Ankush Bahuguna,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-07-03T04:23:28.541238,0,97
@Fashionista123,Fashion Guru,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-27T02:46:30.765536,3,81
@Kushakapila,Kusha Kapila,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-06-20T14:43:56.605325,3,74
@Kushakapila,Kusha Kapila,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-07-04T13:11:34.502541,1,66
@VintageVogue,Vintage Vogue,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-07-06T02:17:07.930876,4,88
@TrendyChic,Trendy Chic,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-06-17T03:19:25.904713,33,7
@AnkushBahuguna,Ankush Bahuguna,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-06-23T04:39:32.385579,16,90
@VintageVogue,Vintage Vogue,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-21T06:07:07.261624,1,48
@Kushakapila,Kusha Kapila,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-07-13T05:18:34.472558,40,61
@VintageVogue,Vintage Vogue,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-06-29T08:22:04.952628,10,67
@Fashionista123,Fashion Guru,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-06-29T07:59:58.555856,0,75
@VintageVogue,Vintage Vogue,Loving the new Winter season from H&M! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,H&M,#Winterseason #Fashion #Style,@H&M,2024-06-17T08:19:12.971518,16,8
@TrendyChic,Trendy Chic,Loving the new Winter season from H&M! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,H&M,#Winterseason #Fashion #Style,@H&M,2024-06-27T15:30:47.280858,27,68
@AnkushBahuguna,Ankush Bahuguna,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-07-05T10:00:55.425414,2,3
@EcoFashion,Eco Fashion,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-06-18T20:01:00.432362,5,58
@AnkushBahuguna,Ankush Bahuguna,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-06-20T15:27:44.696369,5,27
@TrendyChic,Trendy Chic,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-07-11T10:05:41.391092,15,72
@AnkushBahuguna,Ankush Bahuguna,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-07-04T12:32:22.943926,5,99
@TrendyChic,Trendy Chic,Loving the new Winter season from Roadroster! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Roadroster,#Winterseason #Fashion #Style,@Roadroster,2024-06-19T20:27:55.140292,45,87
@KomalPandey,Komal Pandey,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-06-30T16:59:34.064842,17,68
@Kushakapila,Kusha Kapila,Loving the new Winter season from zara! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,zara,#Winterseason #Fashion #Style,@zara,2024-07-03T02:53:59.551111,41,10
@Kushakapila,Kusha Kapila,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-07-10T02:58:45.656294,21,34
@TrendyChic,Trendy Chic,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-07-09T17:56:30.399715,10,38
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from crocs! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,crocs,#Summerseason #Fashion #Style,@crocs,2024-07-10T05:46:33.712008,21,45
@VintageVogue,Vintage Vogue,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-06-21T19:08:55.145697,13,66
@VintageVogue,Vintage Vogue,Loving the new Winter season from Roadroster! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Roadroster,#Winterseason #Fashion #Style,@Roadroster,2024-06-15T17:38:55.650081,7,54
@Fashionista123,Fashion Guru,Loving the new Winter season from H&M! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,H&M,#Winterseason #Fashion #Style,@H&M,2024-07-07T00:18:53.804108,46,60
@Kushakapila,Kusha Kapila,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-06-26T03:41:01.554122,27,1
@TrendyChic,Trendy Chic,Loving the new Winter season from Roadroster! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Roadroster,#Winterseason #Fashion #Style,@Roadroster,2024-07-05T14:27:24.405741,26,42
@KomalPandey,Komal Pandey,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-07-14T11:45:44.360555,3,80
@KomalPandey,Komal Pandey,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-07-13T20:42:31.405217,23,26
@EcoFashion,Eco Fashion,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-06-29T21:44:48.133394,19,90
@Kushakapila,Kusha Kapila,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-06-24T00:20:32.516334,17,68
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-07-12T00:42:51.296997,32,32
@TrendyChic,Trendy Chic,Loving the new Winter season from Roadroster! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Roadroster,#Winterseason #Fashion #Style,@Roadroster,2024-07-13T16:10:16.384702,7,32
@AnkushBahuguna,Ankush Bahuguna,Loving the new Winter season from Roadroster! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Roadroster,#Winterseason #Fashion #Style,@Roadroster,2024-06-22T10:49:18.784389,4,35
@AnkushBahuguna,Ankush Bahuguna,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-06-25T17:24:13.501917,41,23
@TrendyChic,Trendy Chic,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-07-09T16:53:16.231814,13,61
@AnkushBahuguna,Ankush Bahuguna,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-06-14T21:55:28.791743,36,78
@KomalPandey,Komal Pandey,Loving the new Summer season from zara! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,zara,#Summerseason #Fashion #Style,@zara,2024-07-03T01:26:32.596579,37,22
@AnkushBahuguna,Ankush Bahuguna,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-07-09T17:58:48.435641,38,2
@Fashionista123,Fashion Guru,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-07-10T01:43:37.168054,38,31
@EcoFashion,Eco Fashion,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-06-23T12:05:52.988494,50,93
@VintageVogue,Vintage Vogue,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-06-19T21:30:49.830205,47,74
@VintageVogue,Vintage Vogue,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-07-13T07:30:54.230975,48,54
@Kushakapila,Kusha Kapila,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-07-10T04:10:34.886420,33,3
@KomalPandey,Komal Pandey,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-19T11:42:20.812997,14,55
@AnkushBahuguna,Ankush Bahuguna,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-06-30T18:28:04.323319,29,46
@AnkushBahuguna,Ankush Bahuguna,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-06-29T14:31:42.828310,1,31
@TrendyChic,Trendy Chic,Loving the new Winter season from H&M! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,H&M,#Winterseason #Fashion #Style,@H&M,2024-07-01T06:34:07.763258,39,34
@VintageVogue,Vintage Vogue,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-07-05T20:20:12.869588,12,6
@Fashionista123,Fashion Guru,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-06-18T09:06:27.758600,20,14
@EcoFashion,Eco Fashion,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-19T04:19:49.826666,10,39
@EcoFashion,Eco Fashion,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-06-26T15:08:25.044116,9,96
@KomalPandey,Komal Pandey,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-07-02T10:30:55.777905,29,32
@Kushakapila,Kusha Kapila,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-07-13T18:29:55.496607,35,43
@EcoFashion,Eco Fashion,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-07-02T03:53:16.285981,16,50
@Kushakapila,Kusha Kapila,Loving the new Summer season from nike! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,nike,#Summerseason #Fashion #Style,@nike,2024-07-07T06:10:05.788989,43,38
@KomalPandey,Komal Pandey,Loving the new All season from levis! The colors are so vibrant. #Allseason #Fashion #Style,All season,levis,#Allseason #Fashion #Style,@levis,2024-07-03T17:12:20.139124,32,4
@Fashionista123,Fashion Guru,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-07-06T08:59:45.911235,12,90
@Kushakapila,Kusha Kapila,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-06-27T05:18:32.624524,37,10
@EcoFashion,Eco Fashion,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-06-25T23:08:56.778076,32,78
@EcoFashion,Eco Fashion,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-06-20T04:02:02.022976,26,31
@Fashionista123,Fashion Guru,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-07-06T16:59:31.201836,0,46
@TrendyChic,Trendy Chic,Loving the new Winter season from Vogue! The colors are so vibrant. #Winterseason #Fashion #Style,Winter season,Vogue,#Winterseason #Fashion #Style,@Vogue,2024-06-24T13:28:28.709190,35,34
@Kushakapila,Kusha Kapila,Loving the new All season from adidas! The colors are so vibrant. #Allseason #Fashion #Style,All season,adidas,#Allseason #Fashion #Style,@adidas,2024-06-20T14:08:21.647452,50,9
@Fashionista123,Fashion Guru,Loving the new All season from Calvin Klein! The colors are so vibrant. #Allseason #Fashion #Style,All season,Calvin Klein,#Allseason #Fashion #Style,@CalvinKlein,2024-07-02T07:34:01.758406,21,10
@VintageVogue,Vintage Vogue,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-07-13T23:36:33.697121,5,64
@TrendyChic,Trendy Chic,Loving the new Spring season from GreenCo! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,GreenCo,#Springseason #Fashion #Style,@GreenCo,2024-07-02T16:53:47.527604,12,69
@EcoFashion,Eco Fashion,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-07-06T20:55:46.943299,10,14
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-07-03T03:58:42.355086,22,62
@AnkushBahuguna,Ankush Bahuguna,Loving the new Spring season from Neelkamal! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Neelkamal,#Springseason #Fashion #Style,@Neelkamal,2024-07-08T05:20:26.910697,38,69
@Kushakapila,Kusha Kapila,Loving the new Spring season from Khadi india! The colors are so vibrant. #Springseason #Fashion #Style,Spring season,Khadi india,#Springseason #Fashion #Style,@Khadiindia,2024-07-03T05:16:04.386511,30,25
@AnkushBahuguna,Ankush Bahuguna,Loving the new Summer season from aureali! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,aureali,#Summerseason #Fashion #Style,@aureali,2024-06-16T23:23:43.402485,10,72
@Fashionista123,Fashion Guru,Loving the new Summer season from crocs! The colors are so vibrant. #Summerseason #Fashion #Style,Summer season,crocs,#Summerseason #Fashion #Style,@crocs,2024-07-10T15:33:23.378722,39,67
